"ID","MONTHS_IN_BUSINESS","OPERATOR_TYPE","EMPLOYEE_TYPE","EMPLOYEE_COUNT","NUM_ACCOUNTS_SERVED","SECTOR","CREDIT_TERM_REQUESTED","LOCATIONS_NUMBER_SERVICED","OWN_REALTY","CAPITAL_GAIN","CAPITAL_LOSS","CONTRACTS_AWARDED","NATIVE_COUNTRY"
200352,36,"Private","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,0,45,"United-States"
127595,31,"Private","HS-grad",9,1,"Prof-specialty","6",1,"N",0,0,40,"United-States"
220419,29,"State","Bachelors",13,5,"Protective-serv","6",1,"Y",0,0,56,"United-States"
231931,21,"Private","Some-college",10,5,"Sales","12",1,"Y",0,0,45,"United-States"
248402,27,"Private","Bachelors",13,5,"Tech-support","18",2,"N",0,0,40,"United-States"
111095,65,"Private","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,16,"United-States"
57424,37,"Self-emp-inc","Bachelors",13,1,"Sales","6",1,"N",0,0,60,"United-States"
157443,39,"?","Masters",14,6,"?","24+",4,"N",3464,0,40,"?"
278130,24,"Private","HS-grad",9,5,"Craft-repair","12",1,"Y",0,0,40,"United-States"
169469,38,"Private","HS-grad",9,1,"Sales","6",1,"Y",0,0,80,"United-States"
146268,48,"Private","Bachelors",13,6,"Adm-clerical","3",1,"Y",7688,0,40,"United-States"
153718,21,"Private","Some-college",10,5,"Other-service","6",4,"N",0,0,25,"United-States"
217460,31,"Private","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,45,"United-States"
238638,55,"Private","HS-grad",9,6,"Sales","3",1,"Y",4386,0,40,"United-States"
303296,24,"Private","Some-college",10,6,"Adm-clerical","24+",4,"N",0,0,40,"Laos"
173321,43,"Private","HS-grad",9,1,"Adm-clerical","6",1,"N",0,0,40,"United-States"
193945,26,"Private","Assoc-acdm",12,5,"Tech-support","6",1,"Y",0,0,45,"United-States"
83082,46,"Private","Assoc-acdm",12,5,"Prof-specialty","6",1,"N",0,0,33,"United-States"
193815,35,"Private","Assoc-acdm",12,6,"Adm-clerical","3",1,"Y",0,0,40,"United-States"
34987,41,"Self-emp-inc","Some-college",10,6,"Farming-fishing","3",1,"Y",0,0,54,"United-States"
59306,26,"Private","Bachelors",13,5,"Sales","6",1,"Y",0,0,40,"United-States"
142897,34,"Private","Masters",14,6,"Exec-managerial","3",4,"Y",7298,0,35,"Taiwan"
860348,19,"?","Some-college",10,5,"?","12",2,"N",0,0,25,"United-States"
205607,36,"Self-emp-not-inc","Bachelors",13,1,"Prof-specialty","6",2,"N",0,0,40,"United-States"
199698,22,"Private","Some-college",10,5,"Sales","12",1,"Y",0,0,15,"United-States"
191954,24,"Private","Some-college",10,5,"Machine-op-inspct","6",1,"Y",0,0,40,"United-States"
138714,77,"Self-emp-not-inc","Some-college",10,6,"Sales","3",1,"Y",0,0,40,"United-States"
399087,22,"Private","5th-6th",3,6,"Machine-op-inspct","9",1,"N",0,0,40,"Mexico"
423158,29,"Private","Some-college",10,5,"Tech-support","6",1,"N",0,0,40,"United-States"
159841,62,"Private","HS-grad",9,0,"Other-service","6",1,"N",0,0,24,"United-States"
174308,39,"Self-emp-not-inc","HS-grad",9,6,"Exec-managerial","3",1,"Y",0,0,40,"United-States"
50356,43,"Private","Some-college",10,6,"Craft-repair","3",1,"Y",0,1485,50,"United-States"
186110,35,"Private","HS-grad",9,1,"Transport-moving","6",1,"Y",0,0,45,"United-States"
200381,29,"Private","11th",7,5,"Exec-managerial","6",1,"N",0,0,40,"United-States"
174309,76,"Self-emp-not-inc","Masters",14,6,"Craft-repair","3",1,"Y",0,0,10,"United-States"
78383,63,"Self-emp-not-inc","HS-grad",9,6,"Farming-fishing","3",1,"Y",0,0,45,"United-States"
211601,23,"?","Assoc-voc",11,5,"?","12",2,"N",0,0,15,"United-States"
187728,43,"Private","Some-college",10,6,"Prof-specialty","24+",1,"N",0,1887,50,"United-States"
321171,58,"Self-emp-not-inc","HS-grad",9,6,"Handlers-cleaners","3",1,"Y",0,0,40,"United-States"
127921,66,"Private","HS-grad",9,5,"Transport-moving","6",1,"Y",2050,0,55,"United-States"
206565,41,"Private","Some-college",10,5,"Craft-repair","6",2,"Y",0,0,45,"United-States"
224563,26,"Private","Bachelors",13,5,"Adm-clerical","6",1,"Y",0,0,40,"United-States"
178686,47,"Private","Assoc-voc",11,5,"Other-service","6",1,"Y",0,0,40,"United-States"
98545,55,"State","10th",6,6,"Adm-clerical","3",1,"Y",0,0,40,"United-States"
242606,53,"Private","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,40,"United-States"
270942,17,"Private","5th-6th",3,5,"Other-service","9",1,"Y",0,0,48,"Mexico"
94235,30,"Private","HS-grad",9,5,"Craft-repair","9",1,"Y",0,0,40,"United-States"
71195,49,"Private","Masters",14,5,"Prof-specialty","6",1,"Y",0,0,60,"United-States"
104112,19,"Private","HS-grad",9,5,"Sales","18",2,"Y",0,0,30,"Haiti"
261192,45,"Private","HS-grad",9,6,"Other-service","3",2,"Y",0,0,40,"United-States"
94936,26,"Private","Assoc-acdm",12,5,"Sales","6",1,"Y",0,0,40,"United-States"
296478,38,"Private","Assoc-voc",11,6,"Craft-repair","3",1,"Y",7298,0,40,"United-States"
119272,36,"Regional","HS-grad",9,6,"Protective-serv","3",1,"Y",7298,0,40,"United-States"
85043,33,"Private","HS-grad",9,5,"Farming-fishing","6",1,"Y",0,0,20,"United-States"
293364,22,"Regional","Some-college",10,5,"Protective-serv","12",2,"N",0,0,40,"United-States"
241895,43,"Self-emp-not-inc","Bachelors",13,5,"Sales","6",1,"Y",0,0,42,"United-States"
36135,67,"?","11th",7,6,"?","3",1,"Y",0,0,8,"United-States"
151989,30,"?","Assoc-voc",11,1,"?","18",1,"N",0,0,40,"United-States"
101128,56,"Private","Assoc-acdm",12,2,"Other-service","6",1,"Y",0,0,25,"Iran"
156464,31,"Private","Bachelors",13,5,"Prof-specialty","12",1,"Y",0,0,25,"United-States"
117963,33,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,40,"United-States"
192262,26,"Private","HS-grad",9,6,"Other-service","3",1,"Y",0,0,40,"United-States"
111363,33,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,40,"United-States"
329752,46,"State","11th",7,6,"Transport-moving","3",1,"Y",0,0,30,"United-States"
372020,59,"?","Bachelors",13,6,"?","3",1,"Y",0,0,40,"United-States"
95432,38,"Global","HS-grad",9,6,"Adm-clerical","3",1,"Y",0,0,40,"United-States"
161400,65,"Private","11th",7,0,"Other-service","18",3,"Y",0,0,40,"United-States"
96129,40,"Private","Assoc-voc",11,6,"Tech-support","3",1,"Y",0,0,40,"United-States"
111949,42,"Private","HS-grad",9,6,"Adm-clerical","24+",1,"N",0,0,35,"United-States"
117125,26,"Self-emp-not-inc","9th",5,6,"Craft-repair","3",1,"Y",0,0,40,"Portugal"
348022,36,"Private","10th",6,6,"Other-service","24+",1,"N",0,0,24,"United-States"
270092,62,"Private","Masters",14,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
180609,43,"Private","Bachelors",13,6,"Transport-moving","3",1,"Y",0,0,45,"United-States"
174575,43,"Private","Bachelors",13,1,"Exec-managerial","6",1,"Y",0,1564,45,"United-States"
410439,22,"Private","HS-grad",9,2,"Sales","6",1,"Y",0,0,55,"United-States"
92262,28,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
183081,56,"Self-emp-not-inc","Some-college",10,6,"Sales","3",1,"Y",0,0,45,"United-States"
362589,22,"Private","Assoc-acdm",12,5,"Sales","6",1,"N",0,0,15,"United-States"
212448,57,"Private","Bachelors",13,1,"Exec-managerial","6",1,"N",0,0,45,"United-States"
481060,39,"Private","HS-grad",9,1,"Sales","18",1,"N",0,0,40,"United-States"
185885,26,"Global","Some-college",10,5,"Adm-clerical","18",1,"N",0,0,15,"United-States"
89821,17,"Private","11th",7,5,"Other-service","12",1,"Y",0,0,10,"United-States"
184018,40,"Regional","Assoc-voc",11,6,"Machine-op-inspct","3",1,"Y",0,0,38,"United-States"
256649,45,"Private","HS-grad",9,6,"Machine-op-inspct","3",2,"Y",0,0,40,"United-States"
160323,44,"Private","HS-grad",9,5,"Craft-repair","6",2,"Y",0,0,40,"United-States"
350845,20,"State","Some-college",10,5,"Adm-clerical","12",1,"N",0,0,10,"United-States"
267404,33,"Private","HS-grad",9,6,"Craft-repair","24+",1,"N",0,0,40,"United-States"
35633,23,"Private","Some-college",10,5,"Sales","6",1,"Y",0,0,40,"United-States"
80914,46,"Self-emp-not-inc","Masters",14,1,"Exec-managerial","6",1,"Y",0,0,30,"United-States"
172927,38,"Private","HS-grad",9,6,"Sales","3",1,"Y",0,0,50,"United-States"
174319,54,"Private","HS-grad",9,1,"Transport-moving","6",1,"Y",0,0,40,"United-States"
214955,46,"Private","5th-6th",3,1,"Craft-repair","6",1,"N",0,2339,45,"United-States"
344991,25,"Private","Some-college",10,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
108699,46,"Private","Some-college",10,1,"Sales","6",1,"N",0,0,40,"United-States"
117312,36,"State","Some-college",10,6,"Transport-moving","24+",1,"N",0,0,40,"United-States"
396099,23,"Private","HS-grad",9,5,"Other-service","6",1,"N",0,0,25,"United-States"
134152,29,"Private","HS-grad",9,4,"Machine-op-inspct","6",1,"Y",0,0,40,"United-States"
162028,44,"Private","Some-college",10,6,"Adm-clerical","24+",1,"N",0,2415,6,"United-States"
25429,19,"Private","Some-college",10,5,"Adm-clerical","12",1,"N",0,0,16,"United-States"
232392,19,"Private","HS-grad",9,5,"Other-service","9",1,"N",0,0,40,"United-States"
220098,35,"Private","HS-grad",9,6,"Other-service","24+",1,"N",0,0,40,"United-States"
301302,27,"Private","Bachelors",13,5,"Craft-repair","6",1,"Y",0,0,50,"United-States"
277946,46,"Self-emp-not-inc","Assoc-acdm",12,4,"Craft-repair","6",1,"Y",0,0,40,"United-States"
98101,34,"Regional","Bachelors",13,6,"Exec-managerial","3",1,"Y",7688,0,45,"?"
196164,34,"Private","HS-grad",9,5,"Other-service","6",1,"N",0,0,35,"United-States"
115562,44,"Private","Some-college",10,6,"Tech-support","3",1,"Y",0,0,40,"United-States"
96975,45,"Private","Some-college",10,1,"Handlers-cleaners","18",1,"N",0,0,40,"United-States"
137300,20,"?","HS-grad",9,5,"?","9",1,"N",0,0,35,"United-States"
86872,25,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,55,"United-States"
132178,52,"Self-emp-inc","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,50,"United-States"
416103,20,"Private","Some-college",10,5,"Handlers-cleaners","12",1,"Y",0,0,40,"United-States"
108574,28,"Private","Some-college",10,5,"Other-service","6",1,"N",0,0,40,"United-States"
288353,50,"Regional","Bachelors",13,6,"Protective-serv","3",1,"Y",0,0,40,"United-States"
227689,34,"Private","Assoc-voc",11,1,"Tech-support","6",1,"N",0,0,64,"United-States"
166481,28,"Private","7th-8th",4,6,"Handlers-cleaners","3",3,"Y",0,2179,40,"Puerto-Rico"
445382,41,"Private","Masters",14,6,"Exec-managerial","3",1,"Y",0,1977,65,"United-States"
110145,28,"Private","HS-grad",9,6,"Adm-clerical","3",1,"Y",0,0,40,"United-States"
317253,46,"Self-emp-not-inc","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,25,"United-States"
123147,28,"?","Some-college",10,6,"?","24+",1,"N",0,1887,40,"United-States"
364657,32,"Private","Some-college",10,6,"Exec-managerial","3",1,"Y",0,0,50,"United-States"
42346,41,"State","Some-college",10,1,"Other-service","6",2,"N",0,0,24,"United-States"
241951,24,"Private","HS-grad",9,5,"Handlers-cleaners","18",2,"N",0,0,40,"United-States"
118500,33,"Private","Some-college",10,1,"Exec-managerial","18",1,"N",0,0,40,"United-States"
188386,46,"Private","Doctorate",16,6,"Exec-managerial","3",1,"Y",15024,0,60,"United-States"
1033222,31,"Regional","Some-college",10,6,"Machine-op-inspct","3",1,"Y",0,0,40,"United-States"
92440,35,"Private","12th",8,1,"Craft-repair","6",1,"Y",0,0,50,"United-States"
190762,52,"Private","1st-4th",2,6,"Machine-op-inspct","3",1,"Y",0,0,40,"Mexico"
426017,30,"Private","11th",7,5,"Other-service","12",1,"N",0,0,19,"United-States"
243867,34,"State","11th",7,4,"Machine-op-inspct","6",2,"Y",0,0,40,"United-States"
240283,34,"Regional","HS-grad",9,1,"Transport-moving","18",1,"N",0,0,40,"United-States"
61777,20,"Private","Some-college",10,6,"Sales","3",1,"Y",0,0,30,"United-States"
175024,17,"Private","11th",7,5,"Handlers-cleaners","12",1,"Y",2176,0,18,"United-States"
92003,32,"Regional","Bachelors",13,6,"Exec-managerial","24+",1,"N",0,0,40,"United-States"
188401,29,"Private","HS-grad",9,1,"Farming-fishing","6",1,"Y",0,0,40,"United-States"
228528,33,"Private","10th",6,5,"Craft-repair","18",1,"N",0,0,35,"United-States"
133373,25,"Private","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,60,"United-States"
255191,36,"Global","Masters",14,5,"Prof-specialty","6",1,"Y",0,1408,40,"United-States"
204653,23,"Private","HS-grad",9,5,"Handlers-cleaners","6",1,"Y",0,0,72,"Dominican-Republic"
222289,63,"Self-emp-inc","HS-grad",9,6,"Exec-managerial","3",1,"Y",0,0,40,"United-States"
287480,47,"State","Masters",14,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
107762,80,"?","HS-grad",9,0,"?","6",1,"Y",0,0,24,"United-States"
202521,17,"?","11th",7,5,"?","12",1,"Y",0,0,40,"United-States"
204116,40,"Self-emp-not-inc","Bachelors",13,2,"Prof-specialty","6",1,"N",2174,0,40,"United-States"
29662,30,"Private","Assoc-acdm",12,6,"Other-service","24+",1,"N",0,0,25,"United-States"
116358,27,"Private","Some-college",10,5,"Craft-repair","12",4,"Y",0,1980,40,"Philippines"
208405,33,"Private","Masters",14,6,"Prof-specialty","3",1,"Y",0,0,50,"United-States"
284843,34,"State","HS-grad",9,5,"Farming-fishing","6",2,"Y",594,0,60,"United-States"
117018,34,"State","Some-college",10,5,"Protective-serv","6",1,"N",0,0,40,"United-States"
81281,23,"Private","Some-college",10,6,"Adm-clerical","3",1,"Y",0,0,40,"United-States"
340148,42,"State","Some-college",10,6,"Adm-clerical","24+",1,"N",0,0,40,"United-States"
363425,29,"Private","Bachelors",13,5,"Prof-specialty","6",1,"Y",0,0,40,"United-States"
45857,45,"Private","HS-grad",9,1,"Adm-clerical","6",1,"N",0,0,28,"United-States"
191073,24,"Global","HS-grad",9,5,"Armed-Forces","12",1,"Y",0,0,40,"United-States"
116632,44,"Private","Some-college",10,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
405855,27,"Private","9th",5,5,"Craft-repair","9",1,"Y",0,0,40,"Mexico"
298227,20,"Private","Some-college",10,5,"Sales","6",1,"Y",0,0,35,"United-States"
290521,44,"Private","HS-grad",9,0,"Exec-managerial","18",2,"N",0,0,40,"United-States"
56915,51,"Private","HS-grad",9,6,"Craft-repair","3",5,"Y",0,0,40,"United-States"
146538,20,"Private","HS-grad",9,6,"Machine-op-inspct","3",1,"Y",0,0,40,"United-States"
258872,17,"?","11th",7,5,"?","12",1,"N",0,0,5,"United-States"
206399,19,"Private","HS-grad",9,5,"Machine-op-inspct","12",2,"N",0,0,40,"United-States"
197332,45,"Self-emp-inc","Some-college",10,6,"Craft-repair","3",1,"Y",0,0,55,"United-States"
245062,60,"Private","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,40,"United-States"
197583,42,"Private","Assoc-acdm",12,6,"Exec-managerial","3",2,"Y",0,0,40,"?"
234885,44,"Self-emp-not-inc","HS-grad",9,6,"Sales","24+",1,"N",0,0,40,"United-States"
72887,40,"Private","Assoc-voc",11,6,"Machine-op-inspct","3",4,"Y",0,0,40,"United-States"
180374,30,"Private","HS-grad",9,6,"Exec-managerial","24+",1,"N",0,0,40,"United-States"
351299,38,"Private","Some-college",10,6,"Transport-moving","3",2,"Y",0,0,50,"United-States"
54012,23,"Private","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,60,"United-States"
115745,32,"?","Some-college",10,6,"?","3",1,"Y",0,0,40,"United-States"
116632,44,"Private","Assoc-acdm",12,5,"Farming-fishing","12",1,"Y",0,0,40,"United-States"
288825,54,"State","HS-grad",9,6,"Transport-moving","3",2,"Y",0,0,40,"United-States"
132601,32,"Private","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,0,50,"United-States"
193374,50,"Private","1st-4th",2,2,"Craft-repair","18",1,"Y",0,0,40,"United-States"
170070,24,"Private","Bachelors",13,5,"Tech-support","6",1,"N",0,0,20,"United-States"
126708,37,"Private","HS-grad",9,6,"Adm-clerical","24+",1,"N",0,0,60,"United-States"
35598,52,"Private","HS-grad",9,1,"Transport-moving","18",1,"Y",0,0,40,"United-States"
33983,38,"Private","Some-college",10,6,"Transport-moving","3",1,"Y",0,0,40,"United-States"
192776,49,"Private","Masters",14,6,"Exec-managerial","3",1,"Y",0,1977,45,"United-States"
118551,30,"Private","Bachelors",13,6,"Tech-support","24+",1,"N",0,0,16,"United-States"
201965,60,"Private","Some-college",10,5,"Prof-specialty","18",1,"Y",0,0,40,"United-States"
139883,22,"?","Some-college",10,5,"?","12",1,"Y",0,0,40,"United-States"
285020,35,"Private","HS-grad",9,5,"Craft-repair","6",1,"Y",0,0,40,"United-States"
303990,30,"Private","HS-grad",9,5,"Transport-moving","6",1,"Y",0,0,60,"United-States"
49401,67,"Private","Assoc-voc",11,1,"Other-service","6",1,"N",0,0,24,"United-States"
279196,46,"Private","Bachelors",13,5,"Craft-repair","6",1,"N",0,0,40,"United-States"
211870,17,"Private","9th",5,5,"Other-service","6",1,"Y",0,0,6,"United-States"
281432,22,"Private","Some-college",10,5,"Handlers-cleaners","12",1,"Y",0,0,30,"United-States"
161155,27,"Private","10th",6,5,"Other-service","6",1,"Y",0,0,40,"United-States"
197904,23,"Private","HS-grad",9,5,"Other-service","18",1,"N",0,0,35,"United-States"
111746,33,"Private","Assoc-acdm",12,6,"Craft-repair","3",1,"Y",0,0,45,"Portugal"
170721,43,"Self-emp-not-inc","Some-college",10,6,"Craft-repair","3",1,"Y",0,0,20,"United-States"
70100,28,"Regional","Bachelors",13,5,"Prof-specialty","6",1,"Y",0,0,20,"United-States"
193626,41,"Private","HS-grad",9,2,"Craft-repair","18",1,"N",0,0,40,"United-States"
271749,52,"?","12th",8,5,"?","9",2,"Y",594,0,40,"United-States"
189775,25,"Private","Some-college",10,2,"Adm-clerical","12",2,"N",0,0,20,"United-States"
401531,63,"?","1st-4th",2,6,"?","3",1,"Y",0,0,35,"United-States"
286967,59,"State","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,45,"United-States"
164427,45,"State","Bachelors",13,1,"Prof-specialty","18",1,"N",0,0,40,"United-States"
91039,38,"Private","Bachelors",13,6,"Sales","3",1,"Y",15024,0,60,"United-States"
347934,40,"Private","HS-grad",9,5,"Other-service","6",1,"N",0,0,35,"United-States"
371373,46,"Global","HS-grad",9,1,"Adm-clerical","6",1,"Y",0,0,40,"United-States"
32220,35,"Private","Assoc-acdm",12,5,"Exec-managerial","6",1,"N",0,0,60,"United-States"
187251,34,"Private","HS-grad",9,1,"Prof-specialty","18",1,"N",0,0,25,"United-States"
178107,33,"Private","Bachelors",13,5,"Craft-repair","12",1,"Y",0,0,20,"United-States"
343121,41,"Private","HS-grad",9,1,"Adm-clerical","18",1,"N",0,0,36,"United-States"
262749,20,"Private","Some-college",10,5,"Machine-op-inspct","12",1,"Y",0,0,40,"United-States"
403107,23,"Private","5th-6th",3,5,"Other-service","12",1,"Y",0,0,40,"El-Salvador"
64293,26,"Private","Some-college",10,5,"Prof-specialty","6",1,"N",0,0,35,"United-States"
303588,72,"?","HS-grad",9,6,"?","3",1,"Y",0,0,20,"United-States"
324960,23,"State","HS-grad",9,5,"Farming-fishing","6",1,"Y",0,0,40,"Poland"
114060,62,"State","HS-grad",9,6,"Transport-moving","3",1,"Y",0,0,40,"United-States"
48925,52,"Private","Some-college",10,6,"Adm-clerical","3",1,"Y",0,0,40,"United-States"
180980,58,"Private","Some-college",10,1,"Other-service","18",1,"N",0,0,42,"France"
181054,25,"Private","Bachelors",13,5,"Sales","6",1,"N",0,0,40,"United-States"
388093,24,"Private","Bachelors",13,5,"Exec-managerial","6",2,"Y",0,0,40,"United-States"
249609,19,"Private","Some-college",10,5,"Protective-serv","12",1,"Y",0,0,8,"United-States"
112131,43,"Private","Some-college",10,6,"Exec-managerial","3",1,"Y",0,0,40,"United-States"
543162,47,"State","HS-grad",9,4,"Adm-clerical","18",2,"N",0,0,40,"United-States"
91996,39,"Private","HS-grad",9,1,"Other-service","18",1,"N",0,0,40,"United-States"
141944,49,"Private","Assoc-voc",11,2,"Handlers-cleaners","18",1,"Y",0,1380,42,"United-States"
251804,53,"?","5th-6th",3,0,"?","18",2,"N",0,0,30,"United-States"
37070,32,"Private","Assoc-voc",11,5,"Craft-repair","6",1,"Y",0,0,45,"United-States"
337587,34,"Private","Some-college",10,6,"Prof-specialty","3",1,"Y",0,0,50,"United-States"
189346,28,"Private","HS-grad",9,1,"Craft-repair","6",1,"Y",0,0,45,"United-States"
222216,57,"?","Assoc-voc",11,0,"?","18",1,"N",0,0,38,"United-States"
267044,25,"Private","Some-college",10,5,"Adm-clerical","6",5,"N",0,0,20,"United-States"
214635,20,"?","Some-college",10,5,"?","12",1,"Y",0,0,24,"United-States"
204226,21,"?","Some-college",10,5,"?","18",1,"N",0,0,35,"United-States"
108116,34,"Private","Bachelors",13,6,"Prof-specialty","3",1,"Y",0,0,50,"United-States"
99146,38,"Self-emp-inc","Bachelors",13,6,"Exec-managerial","3",1,"Y",15024,0,80,"United-States"
196232,50,"Private","HS-grad",9,6,"Exec-managerial","3",1,"Y",7688,0,50,"United-States"
248344,24,"State","Some-college",10,1,"Handlers-cleaners","6",2,"Y",0,0,50,"United-States"
186035,37,"State","Some-college",10,6,"Tech-support","3",1,"Y",0,0,45,"United-States"
177905,44,"Private","Some-college",10,1,"Machine-op-inspct","18",1,"Y",0,0,58,"United-States"
85812,28,"Private","Some-college",10,6,"Sales","24+",1,"N",0,0,40,"United-States"
221172,42,"Private","Bachelors",13,6,"Exec-managerial","3",1,"Y",0,0,40,"United-States"
99183,74,"Private","Some-college",10,1,"Adm-clerical","6",1,"N",0,0,9,"United-States"
190387,38,"Self-emp-not-inc","HS-grad",9,6,"Craft-repair","3",1,"Y",0,0,50,"United-States"
202692,44,"Self-emp-not-inc","Masters",14,6,"Prof-specialty","3",1,"Y",0,0,40,"United-States"
109339,44,"Private","11th",7,1,"Machine-op-inspct","18",3,"N",0,0,46,"Puerto-Rico"
108658,26,"Private","HS-grad",9,5,"Machine-op-inspct","6",1,"Y",0,0,40,"United-States"
