"Age","Workclass","fnlwgt","Education","Education-Num","Marital Status","Occupation","Relationship","Race","Sex","Capital Gain","Capital Loss","Hours per week","Country","Income","Gender with Income","RowID","Census Year"
26,"Self-emp-not-inc",34307,"Assoc-voc",11,"Never-married","Farming-fishing","Own-child","White","Male",,,65,"United-States","below50K","Male-below50K","Row23316",1994
33,"Private",167771,"Some-college",10,"Separated","Other-service","Not-in-family","White","Female",,,30,"United-States","below50K","Female-below50K","Row23340",1994
17,,806316,"11th",7,"Never-married",,"Own-child","White","Female",,,20,"United-States","below50K","Female-below50K","Row23373",1994
26,"Private",459548,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",,,20,"Mexico","below50K","Male-below50K","Row23401",1994
52,"Private",194259,"7th-8th",4,"Married-civ-spouse","Exec-managerial","Wife","White","Female",,,50,"United-States","below50K","Female-below50K","Row23418",1994
21,"Private",206891,"7th-8th",4,"Never-married","Farming-fishing","Own-child","White","Female",,,38,"United-States","below50K","Female-below50K","Row23448",1994
61,"Self-emp-inc",98350,"Doctorate",16,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",,,40,"Taiwan","above50K","Male-above50K","Row23590",1994
18,"Private",163787,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",,,40,"United-States","below50K","Female-below50K","Row23612",1994
55,"Self-emp-inc",120920,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",,,35,"United-States","below50K","Female-below50K","Row23616",1994
47,"Local-gov",218596,"Assoc-voc",11,"Divorced","Adm-clerical","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row23620",1994
41,"Federal-gov",187462,"Assoc-voc",11,"Divorced","Adm-clerical","Own-child","Black","Female",,,40,"United-States","below50K","Female-below50K","Row23634",1994
21,"Private",335570,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",,,30,,"below50K","Male-below50K","Row23704",1994
32,"Private",113364,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Male",,,30,"United-States","below50K","Male-below50K","Row23707",1994
41,,211873,"Assoc-voc",11,"Married-civ-spouse",,"Wife","White","Female",,,5,,"below50K","Female-below50K","Row23729",1994
43,"Private",245487,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Other","Male",,,40,"Mexico","below50K","Male-below50K","Row23837",1994
32,"Private",262153,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Male",,,35,"United-States","below50K","Male-below50K","Row23838",1994
26,"Private",151810,"10th",6,"Never-married","Farming-fishing","Not-in-family","Black","Male",,,40,"United-States","below50K","Male-below50K","Row23905",1994
29,"Private",423024,"5th-6th",3,"Married-civ-spouse","Farming-fishing","Husband","White","Male",,,40,"Mexico","below50K","Male-below50K","Row23921",1994
41,"Private",124956,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","Black","Female",,,90,"United-States","above50K","Female-above50K","Row23925",1994
49,"Self-emp-not-inc",171540,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",,,60,"United-States","below50K","Male-below50K","Row23937",1994
63,,301611,"HS-grad",9,"Married-civ-spouse",,"Husband","White","Male",,,20,"United-States","below50K","Male-below50K","Row24003",1994
39,"Local-gov",193815,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row24037",1994
39,"Private",130620,"7th-8th",4,"Married-spouse-absent","Machine-op-inspct","Unmarried","Other","Female",,,40,"Dominican-Republic","below50K","Female-below50K","Row24046",1994
61,"Private",143800,"10th",6,"Married-civ-spouse","Transport-moving","Husband","White","Male",,,50,"United-States","above50K","Male-above50K","Row24063",1994
46,"Private",216934,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Male",,,40,"Portugal","below50K","Male-below50K","Row24126",1994
48,"Local-gov",273402,"7th-8th",4,"Married-civ-spouse","Transport-moving","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row24137",1994
35,"Private",161637,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",,,40,"Taiwan","above50K","Male-above50K","Row24156",1994
69,"Private",130413,"Bachelors",13,"Widowed","Exec-managerial","Not-in-family","White","Female",,,15,"United-States","below50K","Female-below50K","Row24205",1994
21,"State-gov",99199,"Masters",14,"Never-married","Transport-moving","Own-child","White","Male",,,15,"United-States","below50K","Male-below50K","Row24216",1994
66,"Self-emp-not-inc",274451,"9th",5,"Married-civ-spouse","Farming-fishing","Husband","White","Male",,,25,"United-States","above50K","Male-above50K","Row24271",1994
19,"Private",106306,"Some-college",10,"Divorced","Other-service","Own-child","White","Female",,,40,"United-States","below50K","Female-below50K","Row24283",1994
38,,121135,"HS-grad",9,"Married-civ-spouse",,"Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row24318",1994
41,"Private",207685,"Some-college",10,"Divorced","Other-service","Not-in-family","White","Male",,,21,"United-States","below50K","Male-below50K","Row24332",1994
18,"Private",165316,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",,,30,"United-States","below50K","Male-below50K","Row24375",1994
43,"Private",152617,"Some-college",10,"Divorced","Adm-clerical","Own-child","White","Female",,,40,"United-States","below50K","Female-below50K","Row24389",1994
28,"Private",200733,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row24444",1994
35,"Private",77146,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",,,45,"United-States","above50K","Male-above50K","Row24450",1994
49,,481987,"HS-grad",9,"Married-civ-spouse",,"Husband","White","Male",,,60,"United-States","below50K","Male-below50K","Row24461",1994
41,,152880,"HS-grad",9,"Divorced",,"Not-in-family","Black","Female",,,28,"United-States","below50K","Female-below50K","Row24475",1994
28,"Private",177955,"11th",7,"Married-civ-spouse","Adm-clerical","Wife","White","Female",,,40,"Mexico","below50K","Female-below50K","Row24512",1994
46,"Private",551962,"HS-grad",9,"Separated","Handlers-cleaners","Unmarried","White","Female",,,50,"Peru","below50K","Female-below50K","Row24531",1994
23,"Local-gov",220912,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Black","Female",,,40,"United-States","below50K","Female-below50K","Row24543",1994
40,"Private",119225,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row24561",1994
46,"Private",72896,"9th",5,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,43,"United-States","below50K","Male-below50K","Row24696",1994
32,"Private",223212,"Preschool",1,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,40,"Mexico","below50K","Male-below50K","Row24698",1994
34,"Private",179877,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row24727",1994
25,"Self-emp-not-inc",259299,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,50,"United-States","above50K","Male-above50K","Row24741",1994
38,"Private",213260,"HS-grad",9,"Separated","Protective-serv","Not-in-family","Black","Male",,,40,"United-States","below50K","Male-below50K","Row24745",1994
24,,174182,"11th",7,"Married-civ-spouse",,"Wife","Other","Female",,,24,"United-States","below50K","Female-below50K","Row24760",1994
51,"Local-gov",47415,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Wife","White","Female",,,30,"United-States","below50K","Female-below50K","Row24799",1994
41,"Private",49797,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row24844",1994
42,"Private",245565,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",,,12,"England","below50K","Female-below50K","Row24889",1994
36,"Private",389725,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Male",,,45,"United-States","below50K","Male-below50K","Row24947",1994
38,"Private",133454,"Assoc-acdm",12,"Never-married","Craft-repair","Not-in-family","White","Male",,,40,"United-States","below50K","Male-below50K","Row24965",1994
48,"Private",148549,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",,,50,"United-States","below50K","Male-below50K","Row24978",1994
37,"Private",154571,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",,,40,,"below50K","Male-below50K","Row24980",1994
18,"Private",162840,"12th",8,"Never-married","Sales","Own-child","White","Female",,,20,"United-States","below50K","Female-below50K","Row25040",1994
37,"Private",178100,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",,,40,"United-States","above50K","Female-above50K","Row25121",1994
30,,355571,"HS-grad",9,"Never-married",,"Unmarried","Black","Female",,,40,"United-States","below50K","Female-below50K","Row25208",1994
29,"Private",142555,"Masters",14,"Never-married","Prof-specialty","Not-in-family","Black","Male",,,42,"United-States","below50K","Male-below50K","Row25210",1994
24,"State-gov",330836,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row25245",1994
54,"Self-emp-not-inc",36327,"7th-8th",4,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,50,"United-States","below50K","Male-below50K","Row25246",1994
37,"Private",186191,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,46,"United-States","below50K","Male-below50K","Row25286",1994
21,"Private",156687,"Some-college",10,"Never-married","Sales","Own-child","Asian-Pac-Islander","Male",,,30,"India","below50K","Male-below50K","Row25376",1994
50,"Private",65408,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,50,"United-States","above50K","Male-above50K","Row25422",1994
46,"Private",319163,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",,,40,"United-States","below50K","Male-below50K","Row25440",1994
38,"Private",338320,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,40,"Canada","below50K","Male-below50K","Row25461",1994
68,"Self-emp-inc",182131,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,20,"United-States","above50K","Male-above50K","Row25481",1994
58,"Private",160662,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row25527",1994
37,"Private",189674,"Bachelors",13,"Separated","Exec-managerial","Unmarried","Black","Female",,,40,"United-States","below50K","Female-below50K","Row25649",1994
61,"Private",124242,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","Black","Male",,,40,"India","below50K","Male-below50K","Row25662",1994
25,"Private",265618,"HS-grad",9,"Separated","Protective-serv","Own-child","Black","Male",,,40,"United-States","below50K","Male-below50K","Row25679",1994
60,"Self-emp-not-inc",166153,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",,,50,"United-States","below50K","Male-below50K","Row25697",1994
23,"Private",103632,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row25719",1994
20,"Private",472789,"1st-4th",2,"Never-married","Farming-fishing","Not-in-family","White","Male",,,30,"El-Salvador","below50K","Male-below50K","Row25761",1994
37,"Private",259089,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",,,40,"United-States","below50K","Male-below50K","Row25790",1994
46,"Federal-gov",344415,"Masters",14,"Married-civ-spouse","Armed-Forces","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row25799",1994
54,"Self-emp-inc",206964,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row25800",1994
30,"Private",113364,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",,,40,"Poland","below50K","Male-below50K","Row25804",1994
54,"Private",299324,"5th-6th",3,"Married-spouse-absent","Machine-op-inspct","Unmarried","White","Male",,,40,"Mexico","below50K","Male-below50K","Row25861",1994
70,,133248,"HS-grad",9,"Married-civ-spouse",,"Husband","White","Male",,,14,"United-States","below50K","Male-below50K","Row25877",1994
37,"Self-emp-inc",190759,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",,,60,"United-States","above50K","Male-above50K","Row25911",1994
32,"Private",27207,"10th",6,"Never-married","Craft-repair","Not-in-family","White","Male",,,50,"United-States","below50K","Male-below50K","Row25956",1994
35,"Private",84787,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row26032",1994
60,"Private",325971,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row26034",1994
45,"Private",289353,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",,,24,"United-States","below50K","Male-below50K","Row26055",1994
48,"Private",85341,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row26106",1994
42,"Local-gov",97277,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",,,40,"United-States","below50K","Female-below50K","Row26115",1994
20,"Private",247115,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Black","Female",,,35,"United-States","below50K","Female-below50K","Row26169",1994
65,"Private",180807,"HS-grad",9,"Separated","Protective-serv","Not-in-family","White","Male",,,20,"United-States","below50K","Male-below50K","Row26248",1994
29,"Private",250967,"Assoc-voc",11,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row26264",1994
18,"Private",205218,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",,,20,"United-States","below50K","Female-below50K","Row26316",1994
51,"Self-emp-not-inc",149770,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",,,44,"United-States","below50K","Female-below50K","Row26383",1994
37,"Private",147258,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,55,"United-States","below50K","Male-below50K","Row26401",1994
57,"Self-emp-inc",376230,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row26414",1994
29,"Private",106153,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",,,50,"United-States","below50K","Male-below50K","Row26424",1994
64,"Self-emp-inc",185912,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,35,"United-States","above50K","Male-above50K","Row26442",1994
34,"State-gov",173730,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,38,"United-States","below50K","Male-below50K","Row26459",1994
59,"Private",61885,"12th",8,"Divorced","Transport-moving","Other-relative","Black","Male",,,35,"United-States","below50K","Male-below50K","Row26464",1994
66,,170617,"Masters",14,"Widowed",,"Not-in-family","White","Male",,,6,"United-States","below50K","Male-below50K","Row26512",1994
21,"Private",177420,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Other","Female",,,40,"United-States","below50K","Female-below50K","Row26588",1994
25,"Private",125491,"Some-college",10,"Never-married","Other-service","Not-in-family","Asian-Pac-Islander","Female",,,34,"United-States","below50K","Female-below50K","Row26686",1994
26,"Self-emp-not-inc",102476,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",,,50,"United-States","below50K","Male-below50K","Row26700",1994
30,"Private",196342,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",,,40,"Ireland","below50K","Male-below50K","Row26736",1994
42,"Private",210525,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Male",,,40,"United-States","below50K","Male-below50K","Row26744",1994
33,"Federal-gov",188246,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row26787",1994
33,"Private",198727,"HS-grad",9,"Divorced","Tech-support","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row26788",1994
42,"Private",227065,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,32,"United-States","above50K","Male-above50K","Row26873",1994
25,"Private",113035,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Male",,,40,"United-States","below50K","Male-below50K","Row26932",1994
25,"Private",96268,"11th",7,"Divorced","Exec-managerial","Unmarried","White","Female",,,40,"United-States","below50K","Female-below50K","Row26947",1994
44,"Private",98211,"Bachelors",13,"Married-civ-spouse","Transport-moving","Husband","White","Male",,,55,"United-States","below50K","Male-below50K","Row26960",1994
29,"Self-emp-not-inc",109001,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,35,"United-States","below50K","Male-below50K","Row27027",1994
28,"Private",297742,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Female",,,40,"United-States","below50K","Female-below50K","Row27054",1994
27,"State-gov",192355,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",,,50,"United-States","below50K","Male-below50K","Row27069",1994
27,"Private",292120,"HS-grad",9,"Divorced","Tech-support","Not-in-family","White","Female",,,45,"United-States","below50K","Female-below50K","Row27080",1994
30,"State-gov",48214,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",,,50,"United-States","above50K","Female-above50K","Row27110",1994
23,"Private",199452,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",,,40,"United-States","below50K","Female-below50K","Row27123",1994
55,"Federal-gov",174533,"Bachelors",13,"Separated","Other-service","Unmarried","White","Female",,,72,,"below50K","Female-below50K","Row27133",1994
62,"Self-emp-not-inc",122246,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",,,32,"United-States","below50K","Female-below50K","Row27157",1994
45,"Federal-gov",179638,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Male",,,40,"United-States","above50K","Male-above50K","Row27165",1994
23,"Private",235853,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",,,45,"United-States","below50K","Male-below50K","Row27171",1994
44,"Private",29115,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row27198",1994
44,"Private",131650,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,54,"United-States","above50K","Male-above50K","Row27213",1994
49,"Private",168211,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row27254",1994
18,"Private",157131,"12th",8,"Never-married","Sales","Own-child","White","Female",,,8,"United-States","below50K","Female-below50K","Row27256",1994
50,"Self-emp-not-inc",196504,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,23,"United-States","below50K","Male-below50K","Row27308",1994
40,"Private",225823,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",,,60,"United-States","below50K","Male-below50K","Row27340",1994
21,"State-gov",96483,"Some-college",10,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Female",,,12,"United-States","below50K","Female-below50K","Row27355",1994
23,"Private",124259,"Some-college",10,"Never-married","Protective-serv","Own-child","Black","Female",,,40,"United-States","below50K","Female-below50K","Row27372",1994
60,"Federal-gov",27466,"Some-college",10,"Widowed","Exec-managerial","Not-in-family","White","Female",,,40,"England","below50K","Female-below50K","Row27417",1994
18,,348588,"12th",8,"Never-married",,"Own-child","Black","Male",,,25,"United-States","below50K","Male-below50K","Row27426",1994
46,"Self-emp-inc",168796,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",,,55,"United-States","below50K","Male-below50K","Row27537",1994
36,"Private",29814,"HS-grad",9,"Never-married","Transport-moving","Other-relative","White","Male",,,50,"United-States","below50K","Male-below50K","Row27557",1994
59,"Private",304779,"7th-8th",4,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row27574",1994
35,"Private",253006,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,38,"United-States","above50K","Male-above50K","Row27610",1994
52,"Private",230657,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","Other","Male",,,40,"Columbia","below50K","Male-below50K","Row27648",1994
38,"Private",98360,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row27709",1994
41,"Self-emp-not-inc",240900,"HS-grad",9,"Divorced","Farming-fishing","Other-relative","White","Male",,,20,"United-States","below50K","Male-below50K","Row27712",1994
45,"Private",32896,"5th-6th",3,"Never-married","Machine-op-inspct","Own-child","White","Female",,,35,"United-States","below50K","Female-below50K","Row27713",1994
19,"Private",72355,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",,,20,"United-States","below50K","Male-below50K","Row27715",1994
41,"Private",174540,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",,,4,"United-States","below50K","Male-below50K","Row27754",1994
50,"Private",163671,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row27779",1994
62,"Private",84756,"9th",5,"Married-civ-spouse","Other-service","Husband","White","Male",,,35,"United-States","below50K","Male-below50K","Row27785",1994
24,"Private",91999,"Assoc-acdm",12,"Never-married","Exec-managerial","Not-in-family","White","Male",,,20,"United-States","below50K","Male-below50K","Row27836",1994
38,"Private",111128,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row27865",1994
43,"Private",101950,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",,,45,"United-States","below50K","Female-below50K","Row27985",1994
42,"Self-emp-not-inc",178780,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,50,"United-States","above50K","Male-above50K","Row27994",1994
46,"Private",90042,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row28001",1994
62,,181063,"10th",6,"Widowed",,"Not-in-family","White","Female",,,30,"United-States","below50K","Female-below50K","Row28009",1994
49,"Private",209146,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row28137",1994
24,"Private",417668,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",,,30,"United-States","below50K","Male-below50K","Row28163",1994
32,"Private",209538,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,55,"United-States","above50K","Male-above50K","Row28185",1994
23,"Private",259496,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",,,40,"United-States","below50K","Female-below50K","Row28242",1994
41,"Private",131591,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","Black","Male",,,45,"United-States","below50K","Male-below50K","Row28306",1994
45,"Self-emp-not-inc",220978,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",,,50,"United-States","below50K","Male-below50K","Row28314",1994
34,"Private",110554,"HS-grad",9,"Divorced","Sales","Own-child","White","Female",,,35,"United-States","below50K","Female-below50K","Row28352",1994
54,"Private",175594,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row28364",1994
32,"Private",177675,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",,,40,"United-States","below50K","Male-below50K","Row28370",1994
53,"Private",208321,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",,,40,"United-States","below50K","Male-below50K","Row28374",1994
53,"Private",95540,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",,,40,"United-States","below50K","Female-below50K","Row28407",1994
38,"State-gov",314052,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",,,38,"United-States","below50K","Female-below50K","Row28430",1994
50,"Private",108933,"9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row28468",1994
31,"Private",574005,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,44,"United-States","above50K","Male-above50K","Row28596",1994
53,"Self-emp-not-inc",101432,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",,,50,"United-States","below50K","Male-below50K","Row28699",1994
36,"Private",108997,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",,,40,"United-States","below50K","Female-below50K","Row28757",1994
21,"Private",322674,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",,,32,"United-States","below50K","Male-below50K","Row28794",1994
23,,343553,"11th",7,"Never-married",,"Not-in-family","Black","Male",,,40,"United-States","below50K","Male-below50K","Row28811",1994
35,"Private",233571,"HS-grad",9,"Divorced","Other-service","Own-child","White","Female",,,50,"United-States","below50K","Female-below50K","Row28818",1994
23,"Private",140915,"Some-college",10,"Never-married","Sales","Other-relative","Asian-Pac-Islander","Male",,,25,"Philippines","below50K","Male-below50K","Row28884",1994
37,,50862,"HS-grad",9,"Married-civ-spouse",,"Husband","White","Male",,,55,"United-States","below50K","Male-below50K","Row28961",1994
48,"Private",182313,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row29028",1994
36,"Private",76417,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,52,"United-States","below50K","Male-below50K","Row29054",1994
28,"Private",33798,"Assoc-voc",11,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row29065",1994
39,"Private",290922,"Masters",14,"Never-married","Prof-specialty","Own-child","White","Female",,,40,"United-States","below50K","Female-below50K","Row29086",1994
19,,140399,"Some-college",10,"Never-married",,"Other-relative","White","Female",,,30,"United-States","below50K","Female-below50K","Row29101",1994
78,"Private",135566,"HS-grad",9,"Widowed","Sales","Unmarried","White","Female",,,12,"United-States","below50K","Female-below50K","Row29148",1994
39,"Private",273362,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",,,40,"United-States","above50K","Male-above50K","Row29168",1994
35,"Private",85399,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",,,40,"United-States","below50K","Female-below50K","Row29170",1994
44,"Private",278476,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",,,60,"United-States","above50K","Male-above50K","Row29182",1994
26,"Private",176756,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",,,40,"United-States","below50K","Male-below50K","Row29190",1994
31,"Private",191834,"HS-grad",9,"Divorced","Machine-op-inspct","Other-relative","White","Male",,,40,"United-States","below50K","Male-below50K","Row29240",1994
28,"Private",314649,"Some-college",10,"Married-civ-spouse","Sales","Husband","Amer-Indian-Eskimo","Male",,,60,"United-States","below50K","Male-below50K","Row29260",1994
23,"Private",91733,"Bachelors",13,"Never-married","Tech-support","Own-child","White","Female",,,40,"United-States","below50K","Female-below50K","Row29300",1994
40,"Local-gov",74949,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Male",,,40,"United-States","below50K","Male-below50K","Row29302",1994
20,"Private",125010,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",,,30,"United-States","below50K","Female-below50K","Row29344",1994
32,"Private",210541,"Bachelors",13,"Divorced","Sales","Unmarried","White","Female",,,30,"United-States","below50K","Female-below50K","Row29354",1994
60,"Private",188650,"5th-6th",3,"Married-civ-spouse","Sales","Husband","White","Male",,,40,,"above50K","Male-above50K","Row29401",1994
24,"Private",243190,"Assoc-acdm",12,"Separated","Craft-repair","Unmarried","Asian-Pac-Islander","Male",,,40,"United-States","above50K","Male-above50K","Row29406",1994
47,"Private",583755,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","Black","Male",,,40,"United-States","above50K","Male-above50K","Row29407",1994
18,,25837,"11th",7,"Never-married",,"Own-child","White","Male",,,72,"United-States","below50K","Male-below50K","Row29436",1994
41,"Private",206470,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",,,40,"Germany","below50K","Male-below50K","Row29505",1994
36,"Private",111387,"10th",6,"Divorced","Sales","Own-child","White","Male",,,40,"United-States","below50K","Male-below50K","Row29509",1994
